"label","name","super_class","is_extendable","sys_updated_on"
"UI Extension Point","sys_ui_extension_point","Application File","false","2024-05-16 11:52:54"
"Form","sys_ui_form","Application File","false","2024-05-16 11:36:27"
"UI Formatter","sys_ui_formatter","Application File","false","2024-05-16 11:36:28"
"Form Section","sys_ui_form_section","","false","2024-05-16 11:36:27"
"System Help","sys_ui_help","Application File","false","2024-05-16 11:40:13"
"Home Favorites","sys_ui_home_favorite","","false","2024-05-16 11:40:12"
"Home Section","sys_ui_home_section","","false","2024-05-16 11:40:12"
"Cascading Filter","sys_ui_hp_cascading_filter","Application File","false","2018-01-23 22:44:54"
"Target Tables","sys_ui_hp_cascading_filter_target_references","Application File","false","2018-01-24 00:36:25"
"Interactive Filter Date","sys_ui_hp_date","Application File","false","2015-09-01 04:45:07"
"Interactive Filter Group","sys_ui_hp_group","Application File","false","2015-09-01 04:45:26"
"Interactive Filter","sys_ui_hp_publisher","Application File","false","2015-09-01 04:44:18"
"Interactive Filter Reference","sys_ui_hp_reference","Application File","false","2015-09-01 04:46:25"
"List","sys_ui_list","Application File","false","2024-05-16 11:36:29"
"List Control","sys_ui_list_control","Application File","false","2024-05-16 11:36:28"
"Embedded List Control","sys_ui_list_control_embedded","Application File","false","2024-05-16 11:36:28"
"List Element","sys_ui_list_element","","false","2024-05-16 11:36:28"
"List Client Script","sys_ui_list_script_client","Application File","false","2024-05-16 11:38:15"
"List Server Script","sys_ui_list_script_server","Application File","false","2024-05-16 11:38:15"
"Macro","sys_ui_macro","Application File","true","2024-05-16 11:36:53"
"Message","sys_ui_message","Application File","false","2024-05-16 11:36:28"
"Mobile App Shortcut Item","sys_ui_mobile_app_shortcut_item","Application File","false","2024-05-16 11:40:12"
"Mobile Home Page","sys_ui_mobile_home_page","Application File","false","2024-05-16 11:40:12"
"Mobile Home Page Collection","sys_ui_mobile_home_page_collection","Application File","false","2024-05-16 11:40:13"
"Collection Home Page","sys_ui_mobile_home_page_collection_m2m_home_page","Application File","false","2024-05-16 11:40:11"
"Home Page Section","sys_ui_mobile_home_page_m2m_home_page_section","Application File","false","2024-05-16 11:40:13"
"Mobile Home Page Module","sys_ui_mobile_home_page_module","Application File","false","2024-05-16 11:40:12"
"Mobile Home Page Section","sys_ui_mobile_home_page_section","Application File","false","2024-05-16 11:40:13"
"Home Page Section Module","sys_ui_mobile_home_page_section_m2m_home_page_module","Application File","false","2024-05-16 11:40:13"
"Mobile Offline Result","sys_ui_mobile_offline_result","","false","2024-05-16 11:40:13"
"Mobile Theme","sys_ui_mobile_theme","Application File","false","2024-05-16 11:40:12"
"Mobile Visualization","sys_ui_mobile_visualization","","false","2024-05-16 11:40:12"
"Module","sys_ui_module","Application File","false","2024-05-16 11:40:12"
"Navigator History","sys_ui_navigator_history","","false","2024-05-16 11:40:11"
"UI Action - Mobile","sys_ui_ng_action","Application File","false","2024-05-16 11:40:13"
"Overview Help Page","sys_ui_overview_help","Application File","false","2024-05-16 11:40:26"
"Overview Help Panel","sys_ui_overview_help_panel","Application File","false","2024-05-16 11:40:26"
"UI Page","sys_ui_page","Application File","false","2024-05-16 11:36:53"
"UI Policy","sys_ui_policy","Application File","true","2024-05-16 11:36:55"
"UI Policy Action","sys_ui_policy_action","Application File","true","2024-05-16 11:36:55"
"UI Policy Related List Action","sys_ui_policy_rl_action","Application File","false","2024-05-16 11:36:55"
"Recent Selection","sys_ui_recent_selection","","false","2024-05-16 11:40:04"
"Reference Style","sys_ui_reference_style","Application File","false","2024-05-16 11:36:28"
"Related List","sys_ui_related_list","Application File","false","2024-05-16 11:36:29"
"Related List Entry","sys_ui_related_list_entry","","true","2024-05-16 11:36:29"
"Related List Relationship Entry","sys_ui_related_list_relationship_entry","Related List Entry","false","2024-05-16 11:39:54"
"UI Script","sys_ui_script","Application File","false","2024-05-16 11:36:53"
"Form Section","sys_ui_section","Application File","false","2024-05-16 11:36:28"
"Style","sys_ui_style","Application File","false","2024-05-16 11:36:27"
"Theme","sys_ui_theme","Application File","false","2024-05-16 11:40:25"
"Document Title","sys_ui_title","Application File","false","2024-05-16 11:40:04"
"UI View","sys_ui_view","Application File","false","2024-05-16 11:36:28"
"Sys Update","sys_update","","false","2024-05-16 11:36:20"
"Update Set Collisions Map","sys_update_cm","","false","2024-05-16 11:40:48"
"Update Set Collisions","sys_update_collision_xml","","false","2024-05-16 11:40:47"
"Update Comparison","sys_update_diff","","false","2024-05-16 11:52:30"
"Rollback Log","sys_update_log","","false","2024-05-16 11:40:49"
"Update Set Preview Problem","sys_update_preview_problem","","false","2024-05-16 11:40:48"
"Update Set Preview","sys_update_preview_xml","","false","2024-05-16 11:40:47"
"Update Set","sys_update_set","","false","2024-05-16 11:36:19"
"Update Set Log","sys_update_set_log","","false","2024-05-16 11:40:49"
"Remote Instance","sys_update_set_source","","false","2024-05-16 11:40:49"
"Update Versions","sys_update_version","","false","2024-05-16 11:36:15"
"Customer Update","sys_update_xml","","false","2024-05-16 11:36:20"
"Upgrade App Version History","sys_upgrade_app_version_history","","false","2024-05-16 11:40:52"
"Upgrade Blame Log","sys_upgrade_blame","","false","2024-05-16 11:36:15"
"Upgrade Durations","sys_upgrade_duration","","false","2024-05-16 11:40:52"
"System Upgrades","sys_upgrade_history","","false","2024-05-16 11:36:18"
"Upgrade Details","sys_upgrade_history_log","","false","2024-05-16 11:36:19"
"Upgrade Manifest","sys_upgrade_manifest","","false","2024-05-16 11:36:18"
"System Upgrade Metric","sys_upgrade_metric","","false","2024-05-16 11:36:18"
"Upgrade Plan","sys_upgrade_plan","Application File","false","2024-05-16 11:40:54"
"Upgrade Plan History","sys_upgrade_plan_history","","false","2024-05-16 11:40:53"
"Upgrade Plan Item","sys_upgrade_plan_item","Application File","false","2024-05-16 11:40:54"
"Upgrade Plan History Item","sys_upgrade_plan_item_history","","false","2024-05-16 11:40:54"
"Upgrade Plan Source","sys_upgrade_plan_source","","false","2024-05-16 11:40:54"
"Upgrade Skipped Record Rules","sys_upgrade_skipped_record_rule","","false","2024-05-16 11:40:55"
"Upgrade State","sys_upgrade_state","","false","2024-05-16 11:36:20"
"User","sys_user","","false","2024-05-16 11:36:34"
"User Client Certificate","sys_user_certificate","X.509 Certificate","false","2024-05-16 12:07:32"
"Delegate","sys_user_delegate","","false","2024-05-16 11:52:19"
"User GEO Location","sys_user_geo_location","","false","2024-05-16 11:58:44"
"Group Member","sys_user_grmember","","false","2024-05-16 11:36:35"
"Group","sys_user_group","","false","2024-05-16 11:36:34"
"Group Type","sys_user_group_type","","false","2024-05-16 11:36:34"
"User Subscription","sys_user_has_license","","false","2015-10-27 12:08:46"
"User Role","sys_user_has_role","","false","2024-05-16 11:36:51"
"Time-Limited User Role","sys_user_has_role_time_limited","","false","2024-05-16 11:36:51"
"User Subscription Audit Log","sys_user_license_audit_log","","false","2024-05-16 11:59:28"
"Excluded Users","sys_user_license_exclude","","false","2024-05-16 11:59:37"
"User Subscription Source","sys_user_license_source","","false","2024-05-16 11:59:37"
"User Login History","sys_user_login_history","","false","2024-05-16 12:23:24"
"Pending Users","sys_user_pending_license","","false","2024-05-16 11:59:37"
"User Preference","sys_user_preference","","false","2024-05-16 11:36:34"
"User Preference Definition","sys_user_preference_definition","Application File","false","2024-05-16 11:36:34"
"User Presence","sys_user_presence","","false","2024-05-16 11:38:25"
"User Public Credential","sys_user_public_credential","","false","2024-05-16 11:42:52"
"Role","sys_user_role","Application File","false","2024-05-16 11:36:34"
"Contained Role","sys_user_role_contains","Application File","false","2024-05-16 11:36:51"
"Role Subscription Attribute","sys_user_role_lic_attr","","false","2024-05-16 11:59:26"
"User Session","sys_user_session","","false","2024-05-16 11:36:35"
"Subscription User Set","sys_user_set","","false","2024-05-16 11:59:37"
"User Set Audit Log","sys_user_set_audit_log","","false","2024-05-16 11:59:37"
"User Token","sys_user_token","","false","2024-05-16 11:36:33"
"User Token Network","sys_user_token_network","","false","2024-05-16 11:36:33"
"Unsubscribed User","sys_user_unlicensed","","false","2024-05-16 11:59:29"
"UX Actions Configuration","sys_ux_action_config","Application File","false","2024-05-16 11:38:32"
"UX Add-on Event Mapping","sys_ux_addon_event_mapping","Application File","false","2024-05-16 11:38:38"
"UX Parent Application","sys_ux_app","Application File","false","2024-05-16 11:38:39"
"Audience","sys_ux_applicability","Application File","false","2024-05-16 11:38:36"
"Layout Applicability","sys_ux_applicability_m2m_layout","Application File","false","2024-05-16 11:38:32"
"List Applicability","sys_ux_applicability_m2m_list","Application File","false","2024-05-16 11:38:34"
"Screen Applicability","sys_ux_applicability_m2m_screen","Application File","false","2024-05-16 11:38:38"
"UX App Configuration","sys_ux_app_config","Application File","false","2024-05-16 11:38:38"
"UX App Property","sys_ux_app_property","Application File","false","2024-05-16 11:38:39"
"UX App Route","sys_ux_app_route","Application File","false","2024-05-16 11:38:39"
"UX Asset Cache Buster","sys_ux_asset_cache_buster","","false","2024-05-16 11:38:38"
"UX Auto Reflow Engine","sys_ux_auto_reflow_engine","Application File","false","2024-05-16 11:38:38"
"UX Auto Reflow Rule","sys_ux_auto_reflow_rule","Application File","false","2024-05-16 11:38:39"
"Banner Announcement","sys_ux_banner_announcement","","false","2024-05-16 11:53:31"
"Banner Announcement Config","sys_ux_banner_announcement_config","","false","2024-05-16 11:53:31"
"UX Children Definition","sys_ux_children","Application File","false","2024-05-16 11:38:36"
"UX Children Layout","sys_ux_children_layout","Application File","false","2024-05-16 11:38:39"
"Children Slot","sys_ux_children_slot","Application File","false","2024-05-16 11:38:39"
"UX Client Script","sys_ux_client_script","Application File","false","2024-05-16 11:38:39"
"UX Client Script Include","sys_ux_client_script_include","Application File","false","2024-05-16 11:38:38"
"UX Component Preset","sys_ux_component_preset","Application File","false","2024-05-16 11:38:40"
"EVAM Definition","sys_ux_composite_data","Application File","false","2024-05-16 11:53:28"
"EVAM Datasource","sys_ux_composite_datasource","Application File","false","2024-05-16 11:53:29"
"EVAM Data Source Filter","sys_ux_composite_datasource_filter","Application File","false","2024-05-16 11:53:29"
"EVAM Data Filter","sys_ux_composite_data_filter","Application File","false","2024-05-16 11:53:28"
"EVAM Datasource M2M","sys_ux_composite_data_m2m_datasource","Application File","false","2024-05-16 11:53:29"
"EVAM View Config Bundle M2M","sys_ux_composite_data_m2m_predicate_bundle","Application File","false","2024-05-16 11:53:28"
"View Template","sys_ux_composite_data_template","Application File","false","2024-05-16 11:53:29"
"EVAM View Config","sys_ux_composite_data_template_predicate","Application File","false","2024-05-16 11:53:29"
"EVAM View Config Bundle","sys_ux_composite_data_template_predicate_bundle","Application File","false","2024-05-16 11:53:29"
"UX Content Picker","sys_ux_content_picker","UX Page Element","false","2024-05-16 11:38:36"
"UX Content Placeholder","sys_ux_content_placeholder_elem","UX Page Element","false","2024-05-16 11:38:38"
"UX Controller","sys_ux_controller","Application File","false","2024-05-16 11:38:40"
"UX Controller Preset","sys_ux_controller_preset","Application File","false","2024-05-16 11:38:38"
"User Criteria Exclusions","sys_ux_criteria_m2m_exclusion","Application File","false","2024-05-16 12:25:18"
"User Criteria Inclusion","sys_ux_criteria_m2m_inclusion","Application File","false","2024-05-16 12:25:18"
"UX Custom Content Extension","sys_ux_custom_content_root_elem","UX Page Element","false","2024-05-16 11:38:37"
"Data Broker","sys_ux_data_broker","Application File","true","2024-05-16 11:38:31"
"Composite Data Broker","sys_ux_data_broker_composite","Data Broker","false","2024-05-16 11:38:31"
"GraphQL Data Broker","sys_ux_data_broker_graphql","Simple Data Broker","false","2024-05-16 11:38:31"
"Proxied Data Broker","sys_ux_data_broker_proxy","Data Broker","false","2024-05-16 11:38:31"
"REST Data Broker","sys_ux_data_broker_rest","Simple Data Broker","false","2024-05-16 11:38:31"
"External REST Data Broker","sys_ux_data_broker_rest_external","Simple Data Broker","false","2024-05-16 11:38:31"
"Data Broker Scriptlet","sys_ux_data_broker_scriptlet","Simple Data Broker","false","2024-05-16 11:38:31"
"Simple Data Broker","sys_ux_data_broker_simple","Data Broker","true","2024-05-16 11:38:31"
"Data Broker Server Script","sys_ux_data_broker_transform","Simple Data Broker","false","2024-05-16 11:38:31"
"Route Configuration","sys_ux_dynamic_route_config","Application File","false","2024-05-16 12:01:45"
"Route Mapping","sys_ux_dynamic_route_mapping","Application File","false","2024-05-16 12:01:45"
"UX Event","sys_ux_event","Application File","false","2024-05-16 11:38:37"
"Experience Category","sys_ux_experience_category","Application File","false","2024-05-16 11:38:39"
"UX Extension Point","sys_ux_extension_point","Application File","false","2024-05-16 11:38:38"
"UX Form Actions","sys_ux_form_action","Application File","false","2024-05-16 11:38:32"
"UX Form Actions Layout","sys_ux_form_action_layout","Application File","false","2024-05-16 11:38:32"
"UX Form Actions Layout Group","sys_ux_form_action_layout_group","Application File","false","2024-05-16 11:38:32"
"UX Form Actions Layout Item","sys_ux_form_action_layout_item","Application File","false","2024-05-16 11:38:32"
"UX Header Configuration","sys_ux_header_config","Application File","false","2024-05-16 11:38:33"
"UX Highlighted Value Configuration","sys_ux_highlighted_value_config","Application File","false","2024-05-16 11:38:33"
"UX Interface","sys_ux_interface","Application File","false","2024-05-16 11:38:37"
"UX Keyboard Shortcut","sys_ux_keyboard_shortcut","Application File","false","2024-05-16 11:38:35"
"UX Keyboard Shortcut Definition","sys_ux_keyboard_shortcut_definition","Application File","false","2024-05-16 11:38:35"
"UX Keyboard Shortcut Deny List","sys_ux_keyboard_shortcut_deny_list","Application File","false","2024-05-16 11:38:35"
"UX Asset","sys_ux_lib_asset","Application File","false","2024-05-16 11:38:36"
"UX Component Definition","sys_ux_lib_component","Application File","false","2024-05-16 11:38:39"
"Component Action","sys_ux_lib_component_action","Application File","false","2024-05-16 11:38:39"
"Component Attribute","sys_ux_lib_component_attr","Variables","false","2024-05-16 11:38:38"
"UX Component Assets","sys_ux_lib_component_m2m_asset","Application File","false","2024-05-16 11:38:40"
"Component Property","sys_ux_lib_component_prop","Application File","false","2024-05-16 11:38:37"
"UX Content Picker Slot","sys_ux_lib_content_picker_slot","Application File","false","2024-05-16 11:38:40"
"Picker Slot Variable","sys_ux_lib_picker_slot_var","Variables","false","2024-05-16 11:38:37"
"UX Component Prefetched Resource","sys_ux_lib_presource","Application File","false","2024-05-16 11:38:37"
"UX Source Code","sys_ux_lib_source_script","Application File","false","2024-05-16 11:38:40"
"UX List","sys_ux_list","Application File","false","2024-05-16 12:00:08"
"UX List Category","sys_ux_list_category","Application File","false","2024-05-16 12:00:08"
"UX List Menu Configuration","sys_ux_list_menu_config","Application File","false","2024-05-16 11:38:33"
"M2m Action Assig Ux Action Config","sys_ux_m2m_action_assignment_action_config","Application File","false","2024-05-16 11:38:32"
"Sys Ux M2m Action Layout Item","sys_ux_m2m_action_layout_item","Application File","false","2024-05-16 11:38:32"
"Banner Announcement Mapping","sys_ux_m2m_banner_announcement","","false","2024-05-16 11:53:31"
"Sys Ux M2m Highlighted Value Config","sys_ux_m2m_highlighted_value_config","Application File","false","2024-05-16 12:08:25"
"M2m Workspace Header Ux Header Config","sys_ux_m2m_workspace_header_ux_header_config","Application File","false","2024-05-16 12:08:12"
"Sys Ux M2m Workspace View Rule Ux View Rule Config","sys_ux_m2m_workspace_view_rule_ux_view_rule_config","Application File","false","2024-05-16 12:08:13"
"UX Macroponent Definition","sys_ux_macroponent","Application File","false","2024-05-16 11:38:40"
"UX Macroponent Type","sys_ux_macroponent_type","Application File","false","2024-05-16 11:38:36"
"UX Managed Service Worker","sys_ux_managed_service_worker","Application File","false","2024-05-16 11:38:37"
"UX Metrics Applications","sys_ux_metrics_app","","false","2024-05-16 11:38:34"
"My UX List","sys_ux_my_list","","false","2024-05-16 12:00:08"
"UX App Shell UI","sys_ux_page","Application File","false","2024-05-16 11:38:39"
"UX Page Action Registry","sys_ux_page_action","Application File","false","2024-05-16 11:38:37"
"Action Binding","sys_ux_page_action_binding","Application File","false","2024-05-16 11:38:39"
"UX Page Element","sys_ux_page_element","Application File","true","2024-05-16 11:38:36"
"UX Page Element Permissions","sys_ux_page_element_m2m_role","Application File","false","2024-05-16 11:38:37"
"UX Page Property","sys_ux_page_property","Application File","false","2024-05-16 11:38:37"
"UX Application","sys_ux_page_registry","Application File","false","2024-05-16 11:38:36"
"EVAM View Config Action Assignment M2M","sys_ux_predicate_m2m_action_assignment","Application File","false","2024-05-16 11:53:28"
"Composite Dataset","sys_ux_query_variable","Application File","false","2024-05-16 11:53:29"
"UX Application Category M2M","sys_ux_registry_m2m_category","Application File","false","2024-05-16 11:38:40"
"UX Ribbon Configuration","sys_ux_ribbon_config","Application File","false","2024-05-16 11:38:33"
"Ribbon Configuration Setting","sys_ux_ribbon_config_setting","Application File","false","2024-05-16 11:38:33"
"UX Dashboard Route Permission","sys_ux_route_permission","Application File","false","2024-05-16 11:38:37"
"UX Screen","sys_ux_screen","Application File","false","2024-05-16 11:38:36"
"UX Screen Condition","sys_ux_screen_condition","Application File","false","2024-05-16 11:38:37"
"UX Screen Collection","sys_ux_screen_type","Application File","false","2024-05-16 11:38:37"
"Search Result Component","sys_ux_search_result_component","","false","2025-01-23 23:08:45"
"UX Sitemap Configuration","sys_ux_seo_sitemap_config","","false","2024-05-16 12:31:12"
"UX Sitemap Definition","sys_ux_sitemap_definition","","false","2024-05-16 12:31:12"
"UX Style","sys_ux_style","Application File","false","2024-05-16 11:38:39"
"UX Template Type","sys_ux_template_type","Application File","false","2024-05-16 11:38:38"
"UX Theme","sys_ux_theme","Application File","false","2024-05-16 11:38:36"
"UX Theme Asset","sys_ux_theme_asset","Application File","false","2024-05-16 11:38:39"
"Ux Theme Customization","sys_ux_theme_customization","Application File","false","2024-05-16 11:38:40"
"UX Theme Assets","sys_ux_theme_m2m_asset","Application File","false","2024-05-16 11:38:38"
"UX Theme Property","sys_ux_theme_property","Application File","false","2024-05-16 11:38:38"
"UX Theme Property Schema","sys_ux_theme_property_schema","Application File","false","2024-05-16 11:38:38"
"UX Type","sys_ux_type","Application File","false","2024-05-16 11:38:38"
"UX Unified Cache Version","sys_ux_unified_cache_version","Application File","false","2024-05-16 11:38:35"
"UX View Rules Configuration","sys_ux_view_rules_configuration","Application File","false","2024-05-16 11:38:33"
"Value","sys_variable_value","","false","2024-05-16 11:37:36"
"Version Control Worker State","sys_vcs_worker_state","","false","2024-05-16 11:40:50"
"Viz Framework Data Sources","sys_viz_data_source","Application File","false","2024-05-16 12:21:49"
"Email Watermark","sys_watermark","","false","2024-05-16 11:37:28"
"Web Authentication Authentication Request","sys_webauthn_authentication_request","","false","2024-05-16 11:42:52"
"Web Authentication Configuration","sys_webauthn_config","Application File","false","2024-05-16 11:42:52"
"Metadata Configuration","sys_webauthn_metadata_import_config","","false","2024-05-16 11:42:53"
"Web Authentication Registration Request","sys_webauthn_registration_request","","false","2024-05-16 11:42:52"
"Scripted Web Service","sys_web_service","Application File","false","2024-05-16 11:37:46"
"Input Parameter","sys_web_service_input","Application File","false","2024-05-16 11:37:46"
"Output Parameter","sys_web_service_output","Application File","false","2024-05-16 11:37:46"
"Permitted Constructor, Field, or Method","sys_whitelist_member","","false","2024-05-16 11:39:54"
"Permitted Package Call","sys_whitelist_package","","false","2024-05-16 11:39:54"
"Widget","sys_widgets","Application File","false","2024-05-16 11:36:27"
"Interceptor","sys_wizard","Application File","false","2024-05-16 11:36:18"
"Answer","sys_wizard_answer","Application File","false","2024-05-16 11:36:18"
"Wizard Choices","sys_wizard_choice","","false","2024-05-16 11:36:18"
"Wizard Payload","sys_wizard_payload","","false","2024-05-16 11:36:18"
"Action Exclusion","sys_workspace_declarative_action_exclusion","Application File","false","2024-05-16 12:08:15"
"WS Security Profile","sys_wss_profile","","false","2024-05-16 11:37:45"
"Scripted REST API","sys_ws_definition","Application File","false","2024-05-16 11:38:00"
"Scripted REST Header","sys_ws_header","Application File","false","2024-05-16 11:38:00"
"Scripted REST Header Association","sys_ws_header_map","Application File","false","2024-05-16 11:38:00"
"Scripted REST Resource","sys_ws_operation","Application File","false","2024-05-16 11:38:00"
"Scripted REST Query Parameter","sys_ws_query_parameter","Application File","false","2024-05-16 11:38:00"
"Scripted REST Query Parameter Association","sys_ws_query_parameter_map","Application File","false","2024-05-16 11:38:00"
"Scripted REST Version","sys_ws_version","Application File","false","2024-05-16 11:38:00"
"Task","task","","true","2024-05-16 12:16:36"
"Task Action Workflow","task_action_workflow","Application File","false","2024-05-16 11:51:18"
"CIs Affected","task_ci","","false","2015-04-06 11:16:27"
"Impacted Business Applications","task_cmdb_ci_business_app","","false","2024-05-16 11:50:41"
"Impacted CIs","task_cmdb_ci_service","","false","2015-04-03 14:57:06"
"Cost centers affected","task_cost_center","","false","2024-05-16 11:38:17"
"Groups affected","task_group","","false","2024-05-16 11:38:17"
"Locations affected","task_location","","false","2024-05-16 11:38:17"
"Outages Tasks Link","task_outage","","false","2024-05-16 12:09:20"
"Task Overview Container","task_overview_container","Application File","true","2024-05-16 12:25:19"
"Service Offerings","task_service_offering","","false","2024-05-16 11:50:44"
"Task SLA","task_sla","","false","2024-05-16 11:56:50"
"Time Worked","task_time_worked","","false","2024-05-16 11:50:39"
"Taxonomy","taxonomy","Application File","false","2024-05-16 12:11:53"
"Taxonomy Content Configuration","taxonomy_content_configuration","Application File","false","2024-05-16 12:11:53"
"Template Import Log","template_import_log","","false","2024-05-16 11:40:19"
"Temp Disk","temp_cmdb_ci_disk","","false","2024-05-16 11:50:17"
"Temp File System","temp_cmdb_ci_file_system","","false","2024-05-16 11:50:17"
"Temp Storage Port","temp_cmdb_ci_storage_port","","false","2024-05-16 11:50:17"
"Test Execution","test_execution","","false","2024-05-16 11:37:47"
"Text Searches","text_search","","false","2024-05-16 11:52:28"
"Ticket","ticket","Task","false","2024-05-16 11:50:40"
"Ticket Configuration","ticket_configuration","Application File","false","2024-05-16 12:10:40"
"Tab Configuration","ticket_tab_configuration","Application File","false","2024-05-16 12:10:39"
"Auth Credential","token_auth_credential","","true","2024-05-16 12:07:35"
"Token Verification","token_verification","Auth Key Verification","false","2024-05-16 11:56:02"
"Topic","topic","Application File","false","2024-05-16 12:11:53"
"Transaction Call Chain","transaction_call_chain","","false","2024-05-16 12:06:30"
"Transaction Call Chain Register","transaction_call_chain_register","","false","2024-05-16 12:06:30"
"Trend Definition","trend_definition","Application File","false","2024-05-16 12:08:35"
"Trend Recommendation","trend_recommendation","Application File","false","2024-05-16 12:08:36"
"Trigger Probes","trigger_probe_m2m","Application File","false","2024-05-16 11:56:14"
"Trigger Rule","trigger_rule","Assignment Rule","false","2024-05-16 12:07:43"
"Trigger Rule Table Config","trigger_rule_table_cfg","Application File","false","2024-05-16 12:07:41"
"Trigger Rule Workflow Context","trigger_rule_wf_context","","false","2024-05-16 12:07:38"
"Ts Attachment","ts_attachment","","false","2024-05-16 11:57:53"
"Text Index Attribute Map","ts_attribute_map","Application File","true","2024-05-16 11:40:21"
"Ts Chain","ts_chain","","false","2024-05-16 11:57:52"
"Chain Summary","ts_chain_summary","","false","2024-05-16 11:57:52"
"Text Index Column Attribute Map","ts_column_attribute_map","Text Index Attribute Map","false","2024-05-16 11:40:21"
"Text Index Configuration","ts_configuration","Application File","false","2024-05-16 11:40:21"
"Text Index Configuration Attribute","ts_configuration_attribute","","false","2024-05-16 11:40:21"
"Ts Deleted Doc","ts_deleted_doc","","false","2024-05-16 11:57:53"
"Ts Document","ts_document","","false","2024-05-16 11:57:51"
"Ts Field","ts_field","","false","2024-05-16 11:57:53"
"Text Search Groups","ts_group","Application File","false","2024-05-16 11:52:28"
"Japanese User Token","ts_japanese_token_dictionary","","false","2024-05-16 11:57:51"
"Ts Phrase","ts_phrase","","false","2024-05-16 11:57:53"
"Global Searches","ts_query","","false","2024-05-16 11:52:28"
"Knowledge Searches","ts_query_kb","","false","2024-05-16 11:52:28"
"Text Search Stat","ts_search_stats","","false","2024-05-16 11:57:51"
"Text Search Summaries","ts_search_summary","","false","2024-05-16 11:57:53"
"Stop Word","ts_stop","","false","2024-05-16 11:57:50"
"Synonym Dictionary","ts_synonym_dictionary","","false","2024-05-16 11:57:51"
"Synonym Set","ts_synonym_set","","false","2024-05-16 11:57:53"
"Text Search Table","ts_table","Application File","false","2024-05-16 11:52:28"
"Text Index Table Attribute Map","ts_table_attribute_map","Text Index Attribute Map","false","2024-05-16 11:40:21"
"Text Index for sys_user","ts_v4_14_0","","false","2024-05-16 12:37:54"
"Text Index for sys_user","ts_v4_14_1","","false","2024-05-16 12:37:54"
"Text Index for sys_user","ts_v4_14_2","","false","2024-05-16 12:37:55"
"Text Index for sys_user","ts_v4_14_3","","false","2024-05-16 12:37:55"
"Text Index for sys_user","ts_v4_14_4","","false","2024-05-16 12:37:55"
"Text Index for sys_user","ts_v4_14_5","","false","2024-05-16 12:37:55"
"Text Index for sys_user","ts_v4_14_6","","false","2024-05-16 12:37:56"
"Text Index for sys_user","ts_v4_14_7","","false","2024-05-16 12:37:56"
"Text Index for sys_user","ts_v4_14_8","","false","2024-05-16 12:37:56"
"Text Index for sys_user","ts_v4_14_9","","false","2024-05-16 12:37:57"
"Text Index Doc Freq for sys_user","ts_v4_14_df","","false","2024-05-16 12:37:58"
"Document Meta for ts_v4_14_","ts_v4_14_doc","","false","2024-05-16 12:37:57"
"Text Index for sc_cat_item","ts_v4_18_0","","false","2024-05-16 12:58:20"
"Text Index for sc_cat_item","ts_v4_18_1","","false","2024-05-16 12:58:20"
"Text Index for sc_cat_item","ts_v4_18_2","","false","2024-05-16 12:58:20"
"Text Index for sc_cat_item","ts_v4_18_3","","false","2024-05-16 12:58:21"
"Text Index for sc_cat_item","ts_v4_18_4","","false","2024-05-16 12:58:21"
"Text Index for sc_cat_item","ts_v4_18_5","","false","2024-05-16 12:58:21"
"Text Index for sc_cat_item","ts_v4_18_6","","false","2024-05-16 12:58:22"
"Text Index for sc_cat_item","ts_v4_18_7","","false","2024-05-16 12:58:22"
"Text Index for sc_cat_item","ts_v4_18_8","","false","2024-05-16 12:58:22"
"Text Index for sc_cat_item","ts_v4_18_9","","false","2024-05-16 12:58:22"
"Text Index Doc Freq for sc_cat_item","ts_v4_18_df","","false","2024-05-16 12:58:26"
"Document Meta for ts_v4_18_","ts_v4_18_doc","","false","2024-05-16 12:58:23"
"Text Index for sys_cs_topic","ts_v4_27_0","","false","2024-05-16 12:58:52"
"Text Index for sys_cs_topic","ts_v4_27_1","","false","2024-05-16 12:58:52"
"Text Index for sys_cs_topic","ts_v4_27_2","","false","2024-05-16 12:58:53"
"Text Index for sys_cs_topic","ts_v4_27_3","","false","2024-05-16 12:58:53"
"Text Index for sys_cs_topic","ts_v4_27_4","","false","2024-05-16 12:58:53"
"Text Index for sys_cs_topic","ts_v4_27_5","","false","2024-05-16 12:58:54"
"Text Index for sys_cs_topic","ts_v4_27_6","","false","2024-05-16 12:58:54"
"Text Index for sys_cs_topic","ts_v4_27_7","","false","2024-05-16 12:58:54"
"Text Index for sys_cs_topic","ts_v4_27_8","","false","2024-05-16 12:58:54"
"Text Index for sys_cs_topic","ts_v4_27_9","","false","2024-05-16 12:58:55"
"Text Index Doc Freq for sys_cs_topic","ts_v4_27_df","","false","2024-05-16 12:58:55"
"Document Meta for ts_v4_27_","ts_v4_27_doc","","false","2024-05-16 12:58:55"
"Text Index for kb_knowledge","ts_v4_32_0","","false","2024-05-16 12:59:13"
"Text Index for kb_knowledge","ts_v4_32_1","","false","2024-05-16 12:59:13"
"Text Index for kb_knowledge","ts_v4_32_2","","false","2024-05-16 12:59:13"
"Text Index for kb_knowledge","ts_v4_32_3","","false","2024-05-16 12:59:13"
"Text Index for kb_knowledge","ts_v4_32_4","","false","2024-05-16 12:59:14"
"Text Index for kb_knowledge","ts_v4_32_5","","false","2024-05-16 12:59:14"
"Text Index for kb_knowledge","ts_v4_32_6","","false","2024-05-16 12:59:14"
